date,state,district,total_enrolments,biometric_updates,demographic_updates,anomaly_score
2025-09-10,Maharashtra,Satara,69,2030.0,385.0,-0.0002057000817843324
2025-09-10,Maharashtra,Sindhudurg,18,354.0,111.0,-0.15370903814809767
2025-09-10,Maharashtra,Solapur,199,2091.0,394.0,-0.00965855615502842
2025-09-10,Maharashtra,Thane,477,3344.0,1437.0,0.15996911135575487
2025-09-10,Maharashtra,Wardha,54,717.0,56.0,-0.12955013704007373
2025-09-10,Maharashtra,Washim,68,944.0,125.0,-0.1221204265951259
2025-09-10,Maharashtra,Yavatmal,135,2321.0,519.0,0.024933723469068747
2025-09-10,Manipur,Bishnupur,18,188.0,28.0,-0.18254445980778683
2025-09-10,Manipur,Chandel,14,35.0,9.0,-0.21558337012934797
2025-09-10,Manipur,Churachandpur,47,115.0,22.0,-0.19952524101338276
2025-09-10,Manipur,Imphal East,16,263.0,152.0,-0.15693553338380684
2025-09-10,Manipur,Imphal West,11,544.0,88.0,-0.1271974850024159
2025-09-10,Manipur,Jiribam,4,11.0,5.0,-0.21867058583953325
2025-09-10,Manipur,Senapati,23,111.0,88.0,-0.18813614204820772
2025-09-10,Manipur,Tamenglong,6,53.0,25.0,-0.20391613881242632
2025-09-10,Manipur,Thoubal,17,378.0,385.0,-0.0774548102621469
2025-09-10,Manipur,Ukhrul,15,39.0,68.0,-0.19948273175096337
2025-09-10,Meghalaya,East Garo Hills,29,16.0,106.0,-0.19140426598782406
2025-09-10,Meghalaya,East Jaintia Hills,28,9.0,54.0,-0.20525616418480336
2025-09-10,Meghalaya,East Khasi Hills,114,98.0,126.0,-0.16980826585712439
2025-09-10,Meghalaya,Eastern West Khasi Hills,5,0.0,0.0,-0.23049724761799567
2025-09-10,Meghalaya,North Garo Hills,15,8.0,49.0,-0.207166263943106
2025-09-10,Meghalaya,Ri Bhoi,55,26.0,65.0,-0.1992708281155386
2025-09-10,Meghalaya,South Garo Hills,27,5.0,14.0,-0.21873840993913102
2025-09-10,Meghalaya,South West Garo Hills,33,29.0,50.0,-0.20280375162832875
2025-09-10,Meghalaya,South West Khasi Hills,10,12.0,27.0,-0.21246828743390683
2025-09-10,Meghalaya,West Garo Hills,57,160.0,183.0,-0.17179856067611338
2025-09-10,Meghalaya,West Jaintia Hills,36,27.0,80.0,-0.19715097880609483
2025-09-10,Meghalaya,West Khasi Hills,37,42.0,148.0,-0.18179592122315846
2025-09-10,Mizoram,Aizawl,23,110.0,46.0,-0.19655979119870126
2025-09-10,Mizoram,Champhai,2,22.0,18.0,-0.21089753985231363
2025-09-10,Mizoram,Khawzawl,1,0.0,0.0,-0.2295016276029896
2025-09-10,Mizoram,Kolasib,1,10.0,42.0,-0.1934305622321515
2025-09-10,Mizoram,Lawngtlai,42,72.0,27.0,-0.20086969271892446
2025-09-10,Mizoram,Lunglei,4,23.0,33.0,-0.20385445707422944
2025-09-10,Mizoram,Mamit,1,3.0,3.0,-0.21969815082408178
2025-09-10,Mizoram,Mammit,1,5.0,7.0,-0.218287519272993
2025-09-10,Mizoram,Saiha,2,7.0,0.0,-0.22725123538797132
2025-09-10,Nagaland,Chumukedima,2,4.0,3.0,-0.22271095027040266
2025-09-10,Nagaland,Dimapur,12,86.0,27.0,-0.19900522068866527
2025-09-10,Nagaland,Kiphire,6,30.0,0.0,-0.21868777262213362
2025-09-10,Nagaland,Kohima,17,98.0,18.0,-0.20072472142995723
2025-09-10,Nagaland,Longleng,3,8.0,7.0,-0.22046581777333868
2025-09-10,Nagaland,Mokokchung,6,36.0,23.0,-0.20895475919930317
2025-09-10,Nagaland,Mon,14,72.0,29.0,-0.2018734904885945
2025-09-10,Nagaland,Peren,6,21.0,28.0,-0.20872889428432023
2025-09-10,Nagaland,Phek,7,25.0,3.0,-0.21757279111534777
2025-09-10,Nagaland,Tuensang,4,35.0,18.0,-0.20814251188511396
2025-09-10,Nagaland,Wokha,4,24.0,14.0,-0.21335623439903967
2025-09-10,Nagaland,Zunheboto,2,40.0,5.0,-0.2095247679211315
2025-09-10,Odisha,Angul,73,419.0,182.0,-0.16344956593897414
2025-09-10,Odisha,Anugul,4,25.0,7.0,-0.21661067367725534
2025-09-10,Odisha,Balangir,89,407.0,250.0,-0.1460435606532572
2025-09-10,Odisha,Baleshwar,26,114.0,108.0,-0.18523488581191827
2025-09-10,Odisha,Baleswar,150,516.0,238.0,-0.13607020095146022
2025-09-10,Odisha,Bargarh,127,442.0,207.0,-0.1487167215874074
2025-09-10,Odisha,Baudh,4,39.0,5.0,-0.2108817658492682
2025-09-10,Odisha,Bhadrak,109,610.0,275.0,-0.13727488916904318
2025-09-10,Odisha,Boudh,43,163.0,57.0,-0.1899764134031029
2025-09-10,Odisha,Cuttack,105,619.0,347.0,-0.12065677375470585
2025-09-10,Odisha,Debagarh,31,82.0,58.0,-0.19810152440622852
2025-09-10,Odisha,Dhenkanal,54,374.0,195.0,-0.15597141033104095
2025-09-10,Odisha,Gajapati,56,269.0,158.0,-0.16947844100999138
2025-09-10,Odisha,Ganjam,137,648.0,486.0,-0.08755944542334604
2025-09-10,Odisha,JAJPUR,49,175.0,116.0,-0.18541031081301068
2025-09-10,Odisha,Jagatsinghapur,35,229.0,73.0,-0.18306459218228838
2025-09-10,Odisha,Jagatsinghpur,8,130.0,80.0,-0.1753406074562372
2025-09-10,Odisha,Jajapur,32,234.0,138.0,-0.1722283860550402
2025-09-10,Odisha,Jharsuguda,23,152.0,109.0,-0.18190197542038827
2025-09-10,Odisha,Kalahandi,100,441.0,286.0,-0.13565643582802667
2025-09-10,Odisha,Kandhamal,94,340.0,219.0,-0.15268621865031562
2025-09-10,Odisha,Kendrapara,107,489.0,235.0,-0.14856354302521907
2025-09-10,Odisha,Kendujhar,145,508.0,394.0,-0.1099649195799674
2025-09-10,Odisha,Khorda,82,462.0,176.0,-0.1601305324998622
2025-09-10,Odisha,Khordha,6,76.0,70.0,-0.18351335035833882
2025-09-10,Odisha,Koraput,119,682.0,294.0,-0.12525015864441075
2025-09-10,Odisha,Malkangiri,128,152.0,175.0,-0.1550477207522853
2025-09-10,Odisha,Mayurbhanj,240,735.0,461.0,-0.06836683308943658
2025-09-10,Odisha,NUAPADA,2,3.0,0.0,-0.2291089170537819
2025-09-10,Odisha,Nabarangapur,196,520.0,338.0,-0.10313777725602935
2025-09-10,Odisha,Nayagarh,61,393.0,144.0,-0.1667910814850856
2025-09-10,Odisha,Nuapada,46,316.0,7.0,-0.1664817274596888
2025-09-10,Odisha,Puri,71,384.0,109.0,-0.16613047566285727
2025-09-10,Odisha,Rayagada,80,282.0,87.0,-0.17585909030851687
2025-09-10,Odisha,Sambalpur,63,313.0,209.0,-0.1566224935990299
2025-09-10,Odisha,Sonapur,51,154.0,96.0,-0.18508464096683253
2025-09-10,Odisha,Subarnapur,7,52.0,25.0,-0.20637327611876854
2025-09-10,Odisha,Sundargarh,16,74.0,48.0,-0.19945689850938159
2025-09-10,Odisha,Sundergarh,88,477.0,161.0,-0.16145807990876226
2025-09-10,Orissa,Anugul,2,2.0,1.0,-0.22559802532269702
2025-09-10,Orissa,Balangir,7,64.0,35.0,-0.19843047192743762
2025-09-10,Orissa,Baleshwar,14,23.0,11.0,-0.21697336964870523
2025-09-10,Orissa,Bargarh,5,11.0,4.0,-0.21937311727760306
2025-09-10,Orissa,Bhadrak,13,49.0,6.0,-0.21164377925621686
2025-09-10,Orissa,Cuttack,5,38.0,16.0,-0.21082088321934028
2025-09-10,Orissa,Dhenkanal,2,15.0,6.0,-0.2196609577667099
2025-09-10,Orissa,Ganjam,3,44.0,23.0,-0.20409314267148576
2025-09-10,Orissa,Jagatsinghapur,1,4.0,1.0,-0.22162180636775736
2025-09-10,Orissa,Jajapur,1,6.0,0.0,-0.22408763849808017
2025-09-10,Orissa,Jharsuguda,1,1.0,0.0,-0.22761319769782196
2025-09-10,Orissa,Kendrapara,2,3.0,2.0,-0.22454566783476831
2025-09-10,Orissa,Khordha,9,110.0,25.0,-0.19560284083241009
2025-09-10,Orissa,Koraput,8,14.0,22.0,-0.21568769451761827
2025-09-10,Orissa,Mayurbhanj,1,0.0,0.0,-0.2295016276029896
2025-09-10,Orissa,Nayagarh,1,25.0,2.0,-0.21262245122394263
2025-09-10,Orissa,Puri,5,30.0,9.0,-0.21574534659475186
2025-09-10,Orissa,Subarnapur,1,1.0,1.0,-0.22356297023530752
2025-09-10,Orissa,Sundargarh,2,9.0,3.0,-0.22048113448237633
2025-09-10,Pondicherry,Karaikal,3,54.0,8.0,-0.2069469349475741
2025-09-10,Pondicherry,Pondicherry,30,244.0,35.0,-0.17409063740978492
2025-09-10,Puducherry,Karaikal,4,162.0,0.0,-0.1813747842234576
2025-09-10,Puducherry,Puducherry,28,247.0,92.0,-0.17219746992557639
2025-09-10,Puducherry,Yanam,1,3.0,2.0,-0.22179993073980164
2025-09-10,Punjab,Amritsar,135,752.0,167.0,-0.13711325049145084
2025-09-10,Punjab,Barnala,19,144.0,53.0,-0.1907496940914178
2025-09-10,Punjab,Bathinda,56,372.0,272.0,-0.13395839995329006
2025-09-10,Punjab,Faridkot,33,184.0,16.0,-0.18538292404260576
2025-09-10,Punjab,Fatehgarh Sahib,29,184.0,63.0,-0.1865902166815837
2025-09-10,Punjab,Fazilka,45,304.0,193.0,-0.1548771446768294
2025-09-10,Punjab,Ferozepur,33,219.0,35.0,-0.18007085835787967
2025-09-10,Punjab,Firozpur,7,84.0,57.0,-0.18909520205200975
2025-09-10,Punjab,Gurdaspur,78,610.0,112.0,-0.15451040731878174
2025-09-10,Punjab,Hoshiarpur,60,508.0,170.0,-0.15568610792285537
2025-09-10,Punjab,Jalandhar,82,491.0,202.0,-0.15381818516741702
2025-09-10,Punjab,Kapurthala,22,123.0,29.0,-0.19788480159177374
2025-09-10,Punjab,Ludhiana,217,641.0,519.0,-0.06603059713839432
2025-09-10,Punjab,Malerkotla,18,78.0,14.0,-0.20603105915877312
2025-09-10,Punjab,Mansa,26,212.0,17.0,-0.17898544319993615
2025-09-10,Punjab,Moga,49,236.0,85.0,-0.1807902441344123
2025-09-10,Punjab,Muktsar,5,55.0,25.0,-0.20258657952538844
2025-09-10,Punjab,Nawanshahr,4,50.0,11.0,-0.20657703804532807
2025-09-10,Punjab,Pathankot,24,77.0,24.0,-0.2058667018376864
2025-09-10,Punjab,Patiala,84,275.0,56.0,-0.1718287720033641
2025-09-10,Punjab,Rupnagar,24,151.0,38.0,-0.19045105128629458
2025-09-10,Punjab,S.A.S Nagar(Mohali),4,20.0,10.0,-0.21501064816535187
2025-09-10,Punjab,SAS Nagar (Mohali),58,178.0,210.0,-0.15954790314347195
2025-09-10,Punjab,Sangrur,60,367.0,140.0,-0.16949870747919948
2025-09-10,Punjab,Shaheed Bhagat Singh Nagar,32,137.0,20.0,-0.1938205003796592
2025-09-10,Punjab,Sri Muktsar Sahib,41,130.0,65.0,-0.19170413306589063
2025-09-10,Punjab,Tarn Taran,52,372.0,144.0,-0.16873382446925306
2025-09-10,Rajasthan,Ajmer,289,2105.0,320.0,0.0150632571484004
2025-09-10,Rajasthan,Alwar,454,2413.0,412.0,0.0770507629782351
2025-09-10,Rajasthan,Banswara,159,1179.0,379.0,-0.07948366355234976
2025-09-10,Rajasthan,Baran,139,1214.0,499.0,-0.054403905149730813
2025-09-10,Rajasthan,Barmer,478,2439.0,166.0,0.07093704923506916
2025-09-10,Rajasthan,Bharatpur,385,2019.0,425.0,0.05109823064976016
2025-09-10,Rajasthan,Bhilwara,272,1366.0,397.0,-0.03210539670995971
2025-09-10,Rajasthan,Bikaner,281,1359.0,224.0,-0.03151428598943118
2025-09-10,Rajasthan,Bundi,108,690.0,125.0,-0.1495226488545841
2025-09-10,Rajasthan,Chittaurgarh,9,24.0,11.0,-0.21583264693435933
2025-09-10,Rajasthan,Chittorgarh,134,867.0,140.0,-0.13083741615861166
2025-09-10,Rajasthan,Churu,220,1046.0,141.0,-0.08431264721356624
2025-09-10,Rajasthan,Dausa,125,1421.0,145.0,-0.08875525387120692
2025-09-10,Rajasthan,Dhaulpur,1,10.0,0.0,-0.22201050462437116
2025-09-10,Rajasthan,Dholpur,182,1084.0,215.0,-0.09240966423866875
2025-09-10,Rajasthan,Dungarpur,162,1259.0,233.0,-0.08687361809663935
2025-09-10,Rajasthan,Ganganagar,119,1068.0,204.0,-0.10989809503976289
2025-09-10,Rajasthan,Hanumangarh,133,920.0,76.0,-0.12155375410177888
2025-09-10,Rajasthan,Jaipur,566,3381.0,602.0,0.12254783357560328
2025-09-10,Rajasthan,Jaisalmer,83,285.0,53.0,-0.17105053996188202
2025-09-10,Rajasthan,Jalor,286,1030.0,315.0,-0.04820579376245726
2025-09-10,Rajasthan,Jhalawar,199,1286.0,159.0,-0.07569602637866046
2025-09-10,Rajasthan,Jhunjhunu,4,42.0,13.0,-0.20891052622280276
2025-09-10,Rajasthan,Jhunjhunun,196,1018.0,245.0,-0.09660612670770274
2025-09-10,Rajasthan,Jodhpur,358,1984.0,571.0,0.05816827457341067
2025-09-10,Rajasthan,Karauli,182,1163.0,176.0,-0.08936014021556288
2025-09-10,Rajasthan,Kota,126,934.0,315.0,-0.10693655784569772
2025-09-10,Rajasthan,Nagaur,420,2465.0,393.0,0.07090693906930756
2025-09-10,Rajasthan,Pali,280,1668.0,192.0,-0.01651603081347297
2025-09-10,Rajasthan,Pratapgarh,129,1026.0,321.0,-0.0980209691369357
2025-09-10,Rajasthan,Rajsamand,134,806.0,183.0,-0.1378293862127123
2025-09-10,Rajasthan,Sawai Madhopur,132,875.0,147.0,-0.13040864575387034
2025-09-10,Rajasthan,Sikar,319,1724.0,326.0,0.010103992631907532
2025-09-10,Rajasthan,Sirohi,152,790.0,230.0,-0.12313473005811049
2025-09-10,Rajasthan,Tonk,128,696.0,235.0,-0.13062240343907305
2025-09-10,Rajasthan,Udaipur,348,2099.0,231.0,0.03594297468335206
2025-09-10,Sikkim,East,6,65.0,20.0,-0.20116230178792965
2025-09-10,Sikkim,East Sikkim,4,67.0,11.0,-0.2005502728652102
2025-09-10,Sikkim,North Sikkim,1,8.0,5.0,-0.2162302289897206
2025-09-10,Sikkim,South,1,10.0,19.0,-0.20859740040332098
2025-09-10,Sikkim,South Sikkim,1,6.0,12.0,-0.2138988716850404
2025-09-10,Sikkim,West,3,12.0,0.0,-0.22460933935620397
2025-09-10,Sikkim,West Sikkim,3,9.0,17.0,-0.21505017621017852
2025-09-10,Tamil Nadu,Ariyalur,44,241.0,89.0,-0.17728314651110627
2025-09-10,Tamil Nadu,Chengalpattu,6,33.0,115.0,-0.18020915357092304
2025-09-10,Tamil Nadu,Chennai,123,1160.0,723.0,-0.010104006537491772
2025-09-10,Tamil Nadu,Coimbatore,157,973.0,526.0,-0.06362097108868697
2025-09-10,Tamil Nadu,Cuddalore,162,494.0,487.0,-0.08227662842071565
2025-09-10,Tamil Nadu,Dharmapuri,63,335.0,270.0,-0.13789279699927698
2025-09-10,Tamil Nadu,Dindigul,122,776.0,194.0,-0.13478452482588682
2025-09-10,Tamil Nadu,Erode,114,662.0,225.0,-0.1402950183487338
2025-09-10,Tamil Nadu,Kallakurichi,13,25.0,26.0,-0.21357971886214316
2025-09-10,Tamil Nadu,Kancheepuram,196,1057.0,528.0,-0.05226937209796856
2025-09-10,Tamil Nadu,Kanniyakumari,44,483.0,138.0,-0.15636175310788358
2025-09-10,Tamil Nadu,Kanyakumari,36,193.0,88.0,-0.18379683243451567
2025-09-10,Tamil Nadu,Karur,87,309.0,88.0,-0.1692639059589512
2025-09-10,Tamil Nadu,Krishnagiri,83,498.0,340.0,-0.11955384589366891
2025-09-10,Tamil Nadu,Madurai,192,916.0,388.0,-0.09401377261336197
2025-09-10,Tamil Nadu,Mayiladuthurai,11,45.0,3.0,-0.21099602084506208
2025-09-10,Tamil Nadu,Nagapattinam,88,356.0,233.0,-0.14929188272998356
2025-09-10,Tamil Nadu,Namakkal,123,518.0,106.0,-0.1501418543348943
2025-09-10,Tamil Nadu,Perambalur,40,311.0,36.0,-0.1697447034715917
2025-09-10,Tamil Nadu,Pudukkottai,147,582.0,294.0,-0.12548471023086621
2025-09-10,Tamil Nadu,Ramanathapuram,59,454.0,64.0,-0.15835602740254023
2025-09-10,Tamil Nadu,Salem,177,1044.0,552.0,-0.05312517065526434
2025-09-10,Tamil Nadu,Sivaganga,65,491.0,130.0,-0.16104414840691195
2025-09-10,Tamil Nadu,Tenkasi,20,77.0,38.0,-0.20415865870269712
2025-09-10,Tamil Nadu,Thanjavur,133,703.0,548.0,-0.07654929710933361
2025-09-10,Tamil Nadu,The Nilgiris,26,160.0,77.0,-0.18779216975420787
2025-09-10,Tamil Nadu,Theni,53,331.0,241.0,-0.14484835151975106
2025-09-10,Tamil Nadu,Thiruvallur,1,14.0,12.0,-0.21276220851345917
2025-09-10,Tamil Nadu,Thiruvarur,81,345.0,288.0,-0.1330621408556365
2025-09-10,Tamil Nadu,Thoothukkudi,72,503.0,347.0,-0.11617388513394955
2025-09-10,Tamil Nadu,Tiruchirappalli,247,864.0,442.0,-0.065005675757557
2025-09-10,Tamil Nadu,Tirunelveli,166,966.0,467.0,-0.07680044127562607
2025-09-10,Tamil Nadu,Tirupattur,16,39.0,39.0,-0.2105953694953961
2025-09-10,Tamil Nadu,Tiruppur,86,603.0,497.0,-0.08106919390083117
2025-09-10,Tamil Nadu,Tiruvallur,170,1112.0,970.0,0.023845637045455725
2025-09-10,Tamil Nadu,Tiruvannamalai,115,511.0,543.0,-0.07397770004229348
2025-09-10,Tamil Nadu,Vellore,134,893.0,518.0,-0.07227443636449205
2025-09-10,Tamil Nadu,Villupuram,135,540.0,279.0,-0.132503446191091
2025-09-10,Tamil Nadu,Viluppuram,97,477.0,281.0,-0.1387959883128269
2025-09-10,Tamil Nadu,Virudhunagar,92,540.0,240.0,-0.14512645873526836
2025-09-10,Telangana,Adilabad,72,568.0,371.0,-0.10645022908791368
2025-09-10,Telangana,Bhadradri Kothagudem,54,284.0,172.0,-0.16694671646691317
2025-09-10,Telangana,Hanumakonda,30,98.0,209.0,-0.15380468185074114
2025-09-10,Telangana,Hyderabad,313,1496.0,651.0,0.023110074227848276
2025-09-10,Telangana,Jagitial,43,63.0,121.0,-0.18839555093645916
2025-09-10,Telangana,Jangoan,25,86.0,214.0,-0.1525958187115254
2025-09-10,Telangana,Jayashankar Bhupalpally,15,46.0,109.0,-0.18592631966173156
2025-09-10,Telangana,Jogulamba Gadwal,35,103.0,105.0,-0.1870649070124933
2025-09-10,Telangana,K.v. Rangareddy,347,1816.0,928.0,0.08785093628468921
2025-09-10,Telangana,Kamareddy,58,183.0,57.0,-0.1868456473894326
2025-09-10,Telangana,Karimnagar,132,1040.0,612.0,-0.044488323421061904
2025-09-10,Telangana,Khammam,94,548.0,263.0,-0.13776367052273447
2025-09-10,Telangana,Komaram Bheem,35,113.0,168.0,-0.17323324954445035
2025-09-10,Telangana,Mahabubabad,30,96.0,139.0,-0.18117818125071933
2025-09-10,Telangana,Mahabubnagar,325,1644.0,535.0,0.023898938812965786
2025-09-10,Telangana,Mancherial,32,104.0,146.0,-0.17915600612415378
2025-09-10,Telangana,Medak,189,1065.0,339.0,-0.08447691670103469
2025-09-10,Telangana,Medchal-malkajgiri,85,222.0,355.0,-0.11648596432844383
2025-09-10,Telangana,Medchal?malkajgiri,1,0.0,0.0,-0.2295016276029896
2025-09-10,Telangana,Medchal−malkajgiri,8,69.0,8.0,-0.20480788029009778
2025-09-10,Telangana,Mulugu,28,37.0,43.0,-0.2042925166766859
2025-09-10,Telangana,Nagarkurnool,47,85.0,163.0,-0.1792236431306129
2025-09-10,Telangana,Nalgonda,160,892.0,496.0,-0.07720277392737318
2025-09-10,Telangana,Narayanpet,26,53.0,275.0,-0.13146008627767192
2025-09-10,Telangana,Nirmal,35,136.0,263.0,-0.1330440740105962
2025-09-10,Telangana,Nizamabad,160,736.0,245.0,-0.12227654872978483
2025-09-10,Telangana,Peddapalli,12,88.0,90.0,-0.18056583521862246
2025-09-10,Telangana,Rajanna Sircilla,9,72.0,99.0,-0.17799022041226442
2025-09-10,Telangana,Rangareddy,2,20.0,49.0,-0.19396362717913668
2025-09-10,Telangana,Sangareddy,48,157.0,120.0,-0.1868608069955774
2025-09-10,Telangana,Siddipet,50,183.0,285.0,-0.13199456433453027
2025-09-10,Telangana,Suryapet,44,135.0,396.0,-0.08923101653133059
2025-09-10,Telangana,Vikarabad,80,159.0,602.0,-0.045322291402771
2025-09-10,Telangana,Wanaparthy,39,74.0,199.0,-0.1624743245482781
2025-09-10,Telangana,Warangal,54,826.0,175.0,-0.12552614996686728
2025-09-10,Telangana,Warangal Rural,12,70.0,175.0,-0.16234711956933995
2025-09-10,Telangana,Warangal Urban,21,59.0,83.0,-0.19391338954712212
2025-09-10,Telangana,Yadadri.,51,103.0,201.0,-0.16640357226345293
2025-09-10,Tripura,Dhalai,17,157.0,45.0,-0.18751629004268366
2025-09-10,Tripura,Dhalai  *,3,4.0,11.0,-0.21890334253722915
2025-09-10,Tripura,Gomati,9,24.0,49.0,-0.200080243056645
2025-09-10,Tripura,Khowai,9,14.0,42.0,-0.20416009104400767
2025-09-10,Tripura,North Tripura,24,215.0,117.0,-0.1764698560628859
2025-09-10,Tripura,Sepahijala,17,72.0,58.0,-0.1984983072010182
2025-09-10,Tripura,South Tripura,44,250.0,128.0,-0.17593772290104065
2025-09-10,Tripura,Unakoti,11,84.0,25.0,-0.20088330014900763
2025-09-10,Tripura,West Tripura,26,394.0,296.0,-0.10388799235563095
2025-09-10,Uttar Pradesh,Agra,339,1096.0,1596.0,0.10913136370050858
2025-09-10,Uttar Pradesh,Aligarh,239,1079.0,1114.0,0.053311397163094854
2025-09-10,Uttar Pradesh,Allahabad,293,1528.0,1505.0,0.10772157983321573
2025-09-10,Uttar Pradesh,Ambedkar Nagar,177,663.0,599.0,-0.06268786448797731
2025-09-10,Uttar Pradesh,Amethi,182,616.0,653.0,-0.0497503809577734
2025-09-10,Uttar Pradesh,Amroha,155,565.0,318.0,-0.11869140256939714
2025-09-10,Uttar Pradesh,Auraiya,80,250.0,287.0,-0.13764593073413656
2025-09-10,Uttar Pradesh,Ayodhya,20,49.0,163.0,-0.17606116755085344
2025-09-10,Uttar Pradesh,Azamgarh,247,986.0,1419.0,0.08247493836547592
2025-09-10,Uttar Pradesh,Baghpat,119,328.0,459.0,-0.08628230698416955
2025-09-10,Uttar Pradesh,Bahraich,423,1103.0,724.0,0.0458622523790545
2025-09-10,Uttar Pradesh,Ballia,146,805.0,913.0,-5.343826393167106e-06
2025-09-10,Uttar Pradesh,Balrampur,137,413.0,683.0,-0.04127352418276653
2025-09-10,Uttar Pradesh,Banda,132,481.0,596.0,-0.06485849709721314
2025-09-10,Uttar Pradesh,Bara Banki,189,938.0,881.0,0.003919739937879196
2025-09-10,Uttar Pradesh,Barabanki,15,32.0,31.0,-0.21072256462179623
2025-09-10,Uttar Pradesh,Bareilly,307,1354.0,1218.0,0.08732405965355494
2025-09-10,Uttar Pradesh,Basti,147,522.0,410.0,-0.10677451359682472
2025-09-10,Uttar Pradesh,Bhadohi,16,35.0,42.0,-0.2075453099583282
2025-09-10,Uttar Pradesh,Bijnor,266,812.0,1051.0,0.040821135888739146
2025-09-10,Uttar Pradesh,Budaun,264,591.0,1258.0,0.07305372508915753
2025-09-10,Uttar Pradesh,Bulandshahar,6,2.0,0.0,-0.22898798542608323
2025-09-10,Uttar Pradesh,Bulandshahr,308,768.0,783.0,0.01677068963160977
2025-09-10,Uttar Pradesh,Chandauli,164,536.0,934.0,0.00972653096280418
2025-09-10,Uttar Pradesh,Chitrakoot,78,220.0,480.0,-0.07530691070224838
2025-09-10,Uttar Pradesh,Deoria,183,674.0,843.0,-0.009657692592932698
2025-09-10,Uttar Pradesh,Etah,96,446.0,532.0,-0.073120705273781
2025-09-10,Uttar Pradesh,Etawah,146,461.0,555.0,-0.0735340206805909
2025-09-10,Uttar Pradesh,Faizabad,179,568.0,500.0,-0.07742265748264548
2025-09-10,Uttar Pradesh,Farrukhabad,125,458.0,681.0,-0.0401669799106682
2025-09-10,Uttar Pradesh,Fatehpur,203,568.0,875.0,0.002513763151467896
2025-09-10,Uttar Pradesh,Firozabad,188,603.0,706.0,-0.03525060521895751
2025-09-10,Uttar Pradesh,Gautam Buddha Nagar,162,383.0,645.0,-0.04272385738212714
2025-09-10,Uttar Pradesh,Ghaziabad,256,873.0,780.0,0.0005586510410754419
2025-09-10,Uttar Pradesh,Ghazipur,312,813.0,1154.0,0.0659837420558611
2025-09-10,Uttar Pradesh,Gonda,210,754.0,733.0,-0.03130378169205805
2025-09-10,Uttar Pradesh,Gorakhpur,245,855.0,1109.0,0.047501019151239166
2025-09-10,Uttar Pradesh,Hamirpur,76,266.0,329.0,-0.11957057684342665
2025-09-10,Uttar Pradesh,Hapur,76,269.0,121.0,-0.17759240911372337
2025-09-10,Uttar Pradesh,Hardoi,261,1040.0,1192.0,0.06428076516150116
2025-09-10,Uttar Pradesh,Hathras,133,450.0,610.0,-0.060282416489346846
2025-09-10,Uttar Pradesh,Jalaun,112,412.0,690.0,-0.03930615515524272
2025-09-10,Uttar Pradesh,Jaunpur,266,1296.0,1089.0,0.06251689102793956
2025-09-10,Uttar Pradesh,Jhansi,168,592.0,420.0,-0.10518222286558576
2025-09-10,Uttar Pradesh,Jyotiba Phule Nagar,7,3.0,3.0,-0.22226518094916065
2025-09-10,Uttar Pradesh,Kannauj,151,392.0,545.0,-0.0700321300245777
2025-09-10,Uttar Pradesh,Kanpur Dehat,105,286.0,477.0,-0.08142416127652075
2025-09-10,Uttar Pradesh,Kanpur Nagar,263,1049.0,791.0,0.011902927719792733
2025-09-10,Uttar Pradesh,Kasganj,77,419.0,509.0,-0.07332234670249965
2025-09-10,Uttar Pradesh,Kaushambi,127,603.0,346.0,-0.11768768662784429
2025-09-10,Uttar Pradesh,Kheri,407,1034.0,1057.0,0.08153899469301351
2025-09-10,Uttar Pradesh,Kushinagar,209,772.0,439.0,-0.08723019269481169
2025-09-10,Uttar Pradesh,Lalitpur,89,471.0,220.0,-0.15111786868040766
2025-09-10,Uttar Pradesh,Lucknow,306,1181.0,744.0,0.026145124062025293
2025-09-10,Uttar Pradesh,Maharajganj,192,509.0,362.0,-0.10107172259257724
2025-09-10,Uttar Pradesh,Mahoba,67,277.0,177.0,-0.16570891542929694
2025-09-10,Uttar Pradesh,Mainpuri,210,459.0,388.0,-0.09450033601292412
2025-09-10,Uttar Pradesh,Mathura,228,630.0,538.0,-0.055974349261671996
2025-09-10,Uttar Pradesh,Mau,155,538.0,351.0,-0.11567219641328913
2025-09-10,Uttar Pradesh,Meerut,264,815.0,846.0,0.009403091522420914
2025-09-10,Uttar Pradesh,Mirzapur,207,597.0,361.0,-0.09963537954702523
2025-09-10,Uttar Pradesh,Moradabad,237,635.0,553.0,-0.051775138293919665
2025-09-10,Uttar Pradesh,Muzaffarnagar,156,851.0,426.0,-0.09602809260349499
2025-09-10,Uttar Pradesh,Pilibhit,160,806.0,266.0,-0.11703874692074506
2025-09-10,Uttar Pradesh,Pratapgarh,263,789.0,583.0,-0.03609487139675627
